Index,target
3742,22.287691
3743,32.735367
3744,22.167793
3745,12.735353
3746,34.67429
3747,36.943913
3748,39.95554
3749,39.406254
3750,14.100777
3751,19.952208
3752,16.022343
3753,36.619083
3754,10.449886
3755,23.531225
3756,22.904495
3757,21.24385
3758,23.073856
3759,24.393171
3760,28.916521
3761,28.581451
3762,36.439087
3763,20.265923
3764,27.549723
3765,12.447668
3766,22.166946
3767,40.148502
3768,49.85696
3769,46.17129
3770,47.33576
3771,46.98811
3772,47.64721
3773,38.123196
3774,25.621334
3775,43.869774
3776,31.84868
3777,54.450085
3778,56.158924
3779,73.6183
3780,61.56879
3781,49.63289
3782,65.06903
3783,69.33385
3784,52.866615
3785,11.638156
3786,13.246609
3787,10.263217
3788,21.368284
3789,21.048502
3790,38.058094
3791,28.40624
3792,32.590145
3793,40.47169
3794,44.173615
3795,33.686546
3796,49.936287
3797,41.872524
3798,46.14318
3799,50.742958
3800,50.392246
3801,40.69596
3802,45.753098
3803,45.826317
3804,53.95726
3805,54.261818
3806,56.023766
3807,55.86783
3808,57.613617
3809,57.643238
3810,70.162186
3811,74.00514
3812,66.2192
3813,31.207811
3814,30.692863
3815,30.019217
3816,37.019505
3817,50.33805
3818,31.756151
3819,48.07924
3820,23.332113
3821,28.567017
3822,49.09853
3823,31.985025
3824,37.448776
3825,37.37798
3826,28.516249
3827,40.135067
3828,40.260315
3829,21.83671
3830,23.929792
3831,37.24662
3832,33.32009
3833,31.17444
3834,38.33539
3835,40.43587
3836,39.972614
3837,37.189613
3838,46.04218
3839,45.00974
3840,52.440273
3841,28.580866
3842,25.402412
3843,30.27321
3844,33.120266
3845,38.010723
3846,27.967464
3847,30.55712
3848,41.405663
3849,31.673927
3850,37.58891
3851,41.859158
3852,45.057644
3853,53.76273
3854,55.410084
3855,42.778996
3856,54.037605
3857,62.450893
3858,60.15472
3859,51.797512
3860,52.752155
3861,59.029682
3862,64.240395
3863,66.878845
3864,57.58155
3865,2.435169
3866,4.7081084
3867,4.2038965
3868,14.116099
3869,13.013814
3870,7.952386
3871,13.1591015
3872,12.02226
3873,35.516766
3874,52.85252
3875,48.544556
3876,53.737144
3877,66.71171
3878,57.109077
3879,58.26102
3880,56.4377
3881,63.30399
3882,57.0747
3883,48.97737
3884,68.9958
3885,37.216267
3886,45.032642
3887,49.101513
3888,45.256622
3889,59.097313
3890,60.370857
3891,49.983204
3892,55.755493
3893,61.971375
3894,58.23958
3895,59.74033
3896,62.467255
3897,13.263859
3898,12.6195545
3899,18.608215
3900,16.352505
3901,45.52169
3902,29.77882
3903,34.68553
3904,58.165768
3905,44.072334
3906,45.27445
3907,46.091625
3908,48.57922
3909,1.9162446
3910,2.3263004
3911,8.871295
3912,13.037264
3913,20.672127
3914,21.604414
3915,40.066612
3916,32.764797
3917,28.663368
3918,34.928547
3919,6.143897
3920,17.728535
3921,16.429586
3922,10.339674
3923,23.242382
3924,26.194399
3925,24.347197
3926,37.928802
3927,42.343513
3928,34.777523
3929,39.65658
3930,13.933554
3931,23.107431
3932,20.054012
3933,20.681301
3934,19.127829
3935,16.707848
3936,39.80851
3937,41.292965
3938,6.4083643
3939,12.863525
3940,14.038956
3941,13.144945
3942,13.364868
3943,17.353697
3944,15.376687
3945,23.912062
3946,19.488188
3947,44.75485
3948,37.908825
3949,15.039513
3950,28.745752
3951,33.59741
3952,36.574047
3953,48.24975
3954,10.65091
3955,8.513235
3956,17.77387
3957,21.66155
3958,20.961218
3959,21.04071
3960,30.609077
3961,32.36738
3962,34.260212
3963,45.033657
3964,43.434013
3965,36.061565
3966,31.424978
3967,46.07452
3968,51.28234
3969,44.18563
3970,36.072906
3971,19.96339
3972,38.55791
3973,27.445292
3974,36.399525
3975,40.171833
3976,49.532734
3977,33.517883
3978,36.907692
3979,50.496548
3980,39.149216
3981,51.341682
3982,47.49978
3983,20.835728
3984,17.42296
3985,18.25048
3986,32.038475
3987,34.312725
3988,44.200912
3989,43.864746
3990,55.812313
3991,42.79797
3992,58.696026
3993,60.959515
3994,59.91747
3995,34.476837
3996,27.858871
3997,28.444824
3998,32.749996
3999,40.84671
4000,47.231873
4001,16.013533
4002,38.159454
4003,38.3287
4004,31.493687
4005,33.80017
4006,36.440178
4007,36.905846
4008,43.53023
4009,43.08468
4010,44.43311
4011,51.04517
4012,60.024437
4013,38.537716
4014,32.50579
4015,40.239708
4016,42.002678
4017,43.87626
4018,37.89344
4019,57.542297
4020,41.004337
4021,60.67942
4022,55.541054
4023,59.572845
4024,40.97186
4025,38.34412
4026,46.22288
4027,58.421562
4028,21.785309
4029,12.948315
4030,14.653284
4031,33.799274
4032,55.11488
4033,50.123074
4034,61.09744
4035,58.038464
4036,59.290794
4037,65.9734
4038,58.432644
4039,62.902042
4040,66.60352
4041,65.57458
4042,70.157875
4043,68.30838
4044,48.414692
4045,48.653725
4046,55.298187
4047,50.28345
4048,32.20241
4049,27.832026
4050,32.87216
4051,32.716236
4052,34.978912
4053,40.535423
4054,33.714462
4055,45.457832
4056,43.257427
4057,40.176117
4058,44.452446
4059,45.931374
4060,23.86441
4061,33.785088
4062,27.781477
4063,43.981106
4064,28.82594
4065,32.141132
4066,31.498705
4067,36.92461
4068,46.95355
4069,37.97453
4070,40.835915
4071,35.359024
4072,43.307438
4073,46.337673
4074,58.85103
4075,53.81977
4076,16.298334
4077,20.799133
4078,14.267504
4079,14.240171
4080,36.145615
4081,31.571295
4082,29.276566
4083,36.13952
4084,38.40516
4085,40.16806
4086,41.25811
4087,36.38435
4088,41.111988
4089,43.077198
4090,51.59516
4091,48.208412
4092,21.136885
4093,14.494701
4094,22.63586
4095,22.431826
4096,31.919662
4097,31.674944
4098,10.365081
4099,19.86086
4100,22.721815
4101,34.131348
4102,35.59961
4103,34.76522
4104,39.56938
4105,49.86197
4106,18.167973
4107,20.961271
4108,29.005909
4109,32.961277
4110,42.85305
4111,34.866722
4112,41.35567
4113,51.500366
4114,52.6636
4115,17.85951
4116,33.240967
4117,28.464533
4118,30.810497
4119,36.98939
4120,34.25929
4121,38.984573
4122,33.746548
4123,38.58391
4124,46.746124
4125,42.319115
4126,39.698196
4127,17.867874
4128,18.42269
4129,33.00558
4130,33.551723
4131,45.530552
4132,46.631107
4133,44.75189
4134,48.44552
4135,54.65511
4136,55.42842
4137,59.929344
4138,61.521706
4139,59.87483
4140,65.100914
4141,62.604897
4142,70.44769
4143,5.3657618
4144,6.33471
4145,13.976138
4146,9.40114
4147,11.875083
4148,14.195687
4149,26.465322
4150,19.758083
4151,18.39798
4152,26.22728
4153,39.203625
4154,24.812517
4155,34.554375
4156,37.593166
4157,34.383762
4158,49.473255
4159,41.377853
4160,46.204117
4161,13.967226
4162,13.989356
4163,20.88198
4164,21.209848
4165,36.219845
4166,30.621988
4167,43.671402
4168,45.45138
4169,41.999836
4170,41.704937
4171,43.405796
4172,41.393646
4173,51.239426
4174,60.72743
4175,47.17235
4176,55.936745
4177,64.33616
4178,64.516754
4179,54.5444
4180,66.37122
4181,68.36852
4182,60.794685
4183,66.50407
4184,61.071564
4185,32.35466
4186,19.098392
4187,43.441307
4188,39.057274
4189,34.065258
4190,37.034317
4191,45.99533
4192,59.417416
4193,57.694656
4194,43.008556
4195,60.69361
4196,57.717197
4197,14.575181
4198,32.319206
4199,33.98634
4200,32.340668
4201,35.06929
4202,33.39016
4203,32.223366
4204,50.634647
4205,35.983025
4206,38.05533
4207,40.637005
4208,47.433002
4209,4.3858385
4210,4.940649
4211,5.101214
4212,4.955753
4213,10.774351
4214,14.473364
4215,12.444694
4216,17.173279
4217,15.590281
4218,20.595121
4219,47.712917
4220,46.584515
4221,34.65843
4222,36.699398
4223,42.51259
4224,50.916
4225,54.374023
4226,54.82462
4227,64.931885
4228,64.705
4229,56.824936
4230,63.659668
4231,37.361317
4232,30.949854
4233,43.613426
4234,41.153656
4235,25.212088
4236,30.397602
4237,46.80763
4238,44.399048
4239,51.7371
4240,47.9168
4241,40.015644
4242,46.506344
4243,3.2754657
4244,4.303016
4245,4.4594636
4246,5.0022445
4247,33.79755
4248,38.36456
4249,34.864315
4250,34.282852
4251,33.829628
4252,42.17772
4253,49.09366
4254,43.98182
4255,43.31792
4256,59.46848
4257,51.43642
4258,51.208652
4259,25.896095
4260,42.07753
4261,43.004387
4262,37.789154
4263,29.212708
4264,33.616524
4265,30.481619
4266,32.3063
4267,37.96781
4268,50.000698
4269,38.01207
4270,46.369427
4271,49.748993
4272,58.848232
4273,54.6641
4274,60.73198
4275,62.29892
4276,62.342194
4277,72.02208
4278,69.999306
4279,67.648544
4280,63.722706
4281,71.0201
4282,67.95433
4283,28.922451
4284,43.992306
4285,41.340675
4286,52.420235
4287,57.55359
4288,37.645153
4289,52.98124
4290,55.11372
4291,40.893105
4292,3.1996274
4293,3.7769465
4294,5.169342
4295,8.47924
4296,15.396875
4297,9.787009
4298,13.150186
4299,18.127028
4300,14.781879
4301,18.459642
4302,28.485216
4303,33.59035
4304,22.681183
4305,22.681183
4306,31.00984
4307,27.660547
4308,28.400888
4309,32.679607
4310,30.095495
4311,24.957796
4312,32.54204
4313,28.41629
4314,42.490368
4315,43.23588
4316,4.1078596
4317,4.844294
4318,5.1173005
4319,9.912764
4320,9.223724
4321,10.707555
4322,17.935808
4323,17.293165
4324,20.205297
4325,18.799282
4326,14.632996
4327,17.112146
4328,46.28944
4329,37.57499
4330,28.854149
4331,41.76133
4332,41.90737
4333,39.67499
4334,52.25243
4335,49.060875
4336,49.77525
4337,40.250526
4338,56.767033
4339,33.797848
4340,23.997877
4341,43.893166
4342,29.781885
4343,33.089592
4344,41.554718
4345,34.196907
4346,44.959206
4347,61.521465
4348,33.221485
4349,45.398796
4350,38.795406
4351,46.07856
4352,41.53432
4353,43.256126
4354,56.224358
4355,35.39605
4356,29.61023
4357,45.46389
4358,51.67914
4359,34.99442
4360,21.71571
4361,22.087439
4362,17.870665
4363,29.212185
4364,35.514397
4365,31.606186
4366,37.124683
4367,34.811905
4368,48.05328
4369,44.222164
4370,45.935265
4371,43.5553
4372,32.25101
4373,28.535484
4374,28.61099
4375,19.80458
4376,45.510254
4377,51.532917
4378,37.425304
4379,31.949673
4380,35.89863
4381,56.71142
4382,45.17849
4383,51.60598
4384,15.08253
4385,31.596487
4386,19.997604
4387,31.520609
4388,27.879065
4389,30.598455
4390,37.36555
4391,32.663586
4392,37.962723
4393,42.15622
4394,39.88383
4395,40.033054
4396,53.41155
4397,56.325302
4398,56.29447
4399,51.601257
4400,46.94297
4401,56.619987
4402,55.573345
4403,53.155342
4404,55.218456
4405,39.596073
4406,39.692863
4407,51.60695
4408,55.154175
4409,18.887045
4410,19.120296
4411,33.34755
4412,34.94395
4413,19.483286
4414,35.58303
4415,31.13977
4416,46.271214
4417,35.498657
4418,30.382938
4419,19.796818
4420,30.305965
4421,30.329477
4422,33.29602
4423,38.269608
4424,10.8442135
4425,5.2000437
4426,8.4627285
4427,17.200787
4428,29.367802
4429,12.73028
4430,21.054062
4431,21.00662
4432,28.56478
4433,53.18062
4434,40.28096
4435,41.16409
4436,37.66825
4437,59.31045
4438,47.43512
4439,31.537373
4440,46.053986
4441,33.015694
4442,17.205153
4443,27.947557
4444,31.082293
4445,35.2348
4446,38.194126
4447,41.313213
4448,46.350784
4449,21.421505
4450,34.933437
4451,28.595758
4452,32.356373
4453,34.830173
4454,49.318962
4455,50.758194
4456,57.93673
4457,59.01751
4458,60.47061
4459,49.47441
4460,32.397614
4461,50.549725
4462,47.6567
4463,59.67414
4464,4.6527267
4465,23.402582
4466,29.36377
4467,33.771748
4468,38.191666
4469,48.608593
4470,42.46691
4471,41.54263
4472,43.56095
4473,18.488422
4474,25.294874
4475,28.729975
4476,29.231798
4477,34.75536
4478,37.59537
4479,29.336739
4480,40.98413
4481,48.358414
4482,55.429485
4483,52.505985
4484,45.409256
4485,16.914444
4486,18.282776
4487,17.192856
4488,30.079742
4489,22.018478
4490,19.813416
4491,19.28167
4492,19.22128
4493,15.855931
4494,14.249651
4495,19.25123
4496,12.278183
4497,30.420458
4498,31.92943
4499,31.05679
4500,34.334145
4501,29.667305
4502,36.931202
4503,23.62886
4504,45.369976
4505,39.555195
4506,52.870014
4507,32.702705
4508,45.318317
4509,32.123802
4510,36.10479
4511,40.500393
4512,45.066223
4513,52.946995
4514,52.496914
4515,53.10652
4516,49.16962
4517,58.062263
4518,52.63487
4519,3.3443034
4520,3.6946435
4521,7.3717017
4522,13.042097
4523,36.58175
4524,30.348585
4525,33.768784
4526,43.520443
4527,36.92534
4528,41.165688
4529,40.899803
4530,40.852028
4531,20.671816
4532,30.856764
4533,30.117054
4534,32.699238
4535,16.255465
4536,20.79933
4537,34.868835
4538,39.728966
4539,34.556023
4540,36.090363
4541,38.298485
4542,41.938263
4543,41.742504
4544,43.71443
4545,43.095646
4546,37.911118
4547,44.755264
4548,39.904453
4549,49.28331
4550,47.314373
4551,57.85195
4552,55.42771
4553,23.703775
4554,32.234234
4555,28.902153
4556,30.2374
4557,31.435806
4558,46.404198
4559,38.31402
4560,34.69832
4561,44.05134
4562,39.276608
4563,41.324425
4564,48.334885
4565,22.477978
4566,35.08989
4567,36.48227
4568,33.380455
4569,53.94626
4570,31.454329
4571,34.793327
4572,33.32004
4573,39.262035
4574,12.724516
4575,18.735455
4576,14.468327
4577,8.460198
4578,35.79768
4579,29.948576
4580,36.278393
4581,35.36819
4582,35.827
4583,40.96662
4584,53.58669
4585,41.665005
4586,44.458675
4587,59.11395
4588,47.77301
4589,41.361347
4590,65.61317
4591,56.530293
4592,58.873383
4593,52.672413
4594,65.77404
4595,60.05831
4596,60.969833
4597,43.60002
4598,31.445099
4599,37.03507
4600,60.393837
4601,5.0875106
4602,10.493763
4603,16.714893
4604,10.829361
4605,22.568035
4606,34.037018
4607,31.54426
4608,31.583612
4609,39.528286
4610,34.716488
4611,42.964012
4612,43.010487
4613,42.702007
4614,50.908264
4615,46.885593
4616,62.692837
4617,42.31189
4618,57.339367
4619,58.29025
4620,63.91068
4621,61.774002
4622,55.74887
4623,69.94493
4624,65.4421
4625,32.80032
4626,42.578545
4627,31.762465
4628,43.27627
4629,41.248215
4630,46.202995
4631,54.319794
4632,57.598583
4633,60.285652
4634,60.02735
4635,40.796257
4636,36.53728
4637,48.956245
4638,44.434296
4639,46.581738
4640,36.850086
4641,57.69451
4642,61.18406
4643,61.571682
4644,56.864204
4645,59.867588
4646,58.86001
4647,41.85485
4648,37.68864
4649,58.854053
4650,37.486053
4651,47.492416
4652,36.092697
4653,52.834133
4654,40.87985
4655,51.33207
4656,60.418865
4657,58.002018
4658,59.44585
4659,13.240127
4660,20.986172
4661,16.404938
4662,14.371969
4663,22.788261
4664,32.496243
4665,35.54755
4666,29.34538
4667,31.92783
4668,35.97904
4669,35.330063
4670,35.475655
4671,58.884663
4672,67.05259
4673,64.29316
4674,60.771137
4675,41.402992
4676,39.226467
4677,41.301132
4678,41.043526
4679,45.158077
4680,48.684574
4681,55.384064
4682,56.13504
4683,54.379295
4684,55.006058
4685,63.547646
4686,64.11385
4687,46.744366
4688,31.78662
4689,38.79529
4690,34.778347
4691,46.62097
4692,40.202923
4693,42.992958
4694,40.389923
4695,30.186197
4696,39.54533
4697,39.761
4698,46.517384
4699,50.12583
4700,52.968197
4701,53.13358
4702,56.499245
4703,57.77712
4704,33.811214
4705,40.18388
4706,44.01388
4707,36.65863
4708,32.25287
4709,50.575733
4710,49.450886
4711,49.408157
4712,55.737816
4713,58.335415
4714,57.52618
4715,53.401283
4716,23.297415
4717,29.392166
4718,17.80578
4719,29.791752
4720,35.396114
4721,45.679718
4722,49.88682
4723,59.661797
4724,47.075294
4725,38.540077
4726,54.897507
4727,62.82759
4728,25.978071
4729,15.155289
4730,14.576532
4731,18.276745
4732,12.119973
4733,37.196136
4734,38.92847
4735,42.365738
4736,46.31468
4737,46.998688
4738,45.66106
4739,42.893982
4740,30.088436
4741,31.104397
4742,37.19203
4743,33.344433
4744,38.12092
4745,43.767807
4746,12.510694
4747,17.816254
4748,19.411406
4749,27.576256
4750,30.785141
4751,29.23415
4752,29.608294
4753,34.5761
4754,42.79434
4755,47.93537
4756,29.088236
4757,37.64203
4758,33.40287
4759,30.71972
4760,40.338215
4761,52.19146
4762,40.76494
4763,45.483604
4764,50.336216
4765,50.11075
4766,38.948666
4767,36.264706
4768,34.321682
4769,42.126125
4770,47.062485
4771,37.83176
4772,54.567295
4773,49.61435
4774,54.011196
4775,56.285877
4776,55.621357
4777,61.44472
4778,51.977474
4779,51.38395
4780,55.4661
4781,46.894554
4782,50.40181
4783,24.440786
4784,37.646893
4785,37.20913
4786,42.047905
4787,40.699738
4788,39.780277
4789,41.41442
4790,34.29492
4791,29.155153
4792,32.8787
4793,47.48943
4794,32.891117
4795,32.88425
4796,36.023895
4797,54.139904
4798,50.709526
4799,45.67635
4800,61.83361
4801,61.501198
4802,34.959797
4803,34.7822
4804,50.645336
4805,32.168736
4806,36.288864
4807,39.921772
4808,37.919277
4809,52.937927
4810,54.483047
4811,44.225056
4812,45.145195
4813,41.4422
4814,39.51682
4815,40.387352
4816,45.438293
4817,57.700394
4818,45.299934
4819,42.99888
4820,58.04173
4821,56.947506
4822,61.570015
4823,47.09457
4824,64.12627
4825,20.738586
4826,28.821278
4827,29.741909
4828,36.415237
4829,33.575077
4830,33.037983
4831,32.121124
4832,33.239296
4833,51.033962
4834,39.062897
4835,38.080032
4836,35.382717
4837,12.650498
4838,18.629807
4839,28.973795
4840,33.474213
4841,30.497509
4842,31.065138
4843,24.897186
4844,29.675837
4845,31.538122
4846,38.48223
4847,47.63849
4848,32.994076
4849,34.8013
4850,41.215244
4851,42.789333
4852,53.29148
4853,28.059072
4854,25.165228
4855,30.57236
4856,29.450808
4857,49.832092
4858,42.155704
4859,51.58128
4860,53.50908
4861,15.876976
4862,25.546679
4863,29.48024
4864,34.121567
4865,36.694016
4866,36.153076
4867,42.417294
4868,44.455414
4869,56.994106
4870,39.5741
4871,35.38995
4872,29.96118
4873,28.761158
4874,50.56132
4875,53.18709
4876,31.231173
4877,29.948528
4878,19.553423
4879,30.094675
4880,29.812248
4881,15.770319
4882,18.311066
4883,30.180841
4884,33.82508
4885,55.916718
4886,36.905567
4887,50.815342
4888,65.19306
4889,46.942165
4890,45.29339
4891,15.283781
4892,21.926922
4893,48.147892
4894,26.957333
4895,32.923195
4896,28.304089
4897,36.508636
4898,33.292694
4899,42.878834
4900,41.90016
4901,34.584244
4902,45.684113
4903,4.28034
4904,4.574192
4905,10.9078245
4906,12.538272
4907,9.343332
4908,25.37015
4909,33.70389
4910,40.248363
4911,37.693516
4912,35.752903
4913,38.794685
4914,41.60183
4915,41.00632
4916,50.077732
4917,42.35455
4918,3.9025187
4919,4.627921
4920,4.928937
4921,5.098367
4922,7.8239403
4923,14.7050295
4924,13.677626
4925,14.051867
4926,19.597664
4927,15.282727
4928,39.12949
4929,21.307837
4930,46.255062
4931,19.379475
4932,22.2619
4933,43.827408
4934,49.47021
4935,31.317602
4936,51.36513
4937,34.362377
4938,21.517155
4939,43.366875
4940,35.114014
4941,51.36074
4942,48.692444
4943,8.184371
4944,20.613264
4945,29.766224
4946,36.22944
4947,42.163513
4948,33.514606
4949,11.604335
4950,13.392058
4951,15.968584
4952,14.526727
4953,41.339096
4954,32.26813
4955,29.518534
4956,42.254402
4957,35.235687
4958,8.543421
4959,8.332744
4960,4.53179
4961,8.557425
4962,20.524206
4963,19.58688
4964,17.09694
4965,15.913985
4966,31.157345
4967,40.992016
4968,38.572372
4969,34.802673
4970,10.634504
4971,4.318894
4972,16.992847
4973,14.736399
4974,15.703428
4975,18.950651
4976,15.831124
4977,19.90734
4978,39.997147
4979,39.508007
4980,32.383713
4981,35.386345
4982,40.525864
4983,50.716026
4984,54.203922
4985,60.486942
4986,57.38074
4987,48.42918
4988,56.530483
4989,54.54522
4990,15.541722
4991,16.360119
4992,12.151806
4993,35.70861
4994,32.603954
4995,40.901455
4996,35.65834
4997,38.882298
4998,43.916916
4999,40.20181
5000,41.13656
5001,41.905632
5002,47.222176
5003,58.45868
5004,49.476864
5005,57.304092
5006,65.230835
5007,55.119427
5008,19.065996
5009,22.452919
5010,15.794353
5011,19.249401
5012,20.43452
5013,35.783676
5014,37.03271
5015,42.959667
5016,37.500595
5017,59.94102
5018,37.747295
5019,44.04744
5020,46.742954
5021,44.966118
5022,56.49807
5023,54.418808
5024,29.330841
5025,49.81842
5026,32.52014
5027,36.015686
5028,34.712154
5029,46.624153
5030,45.953854
5031,42.88941
5032,49.58612
5033,55.95237
5034,58.33543
5035,58.30476
5036,21.008402
5037,28.44295
5038,27.808258
5039,35.132458
5040,19.591251
5041,33.61831
5042,14.465383
5043,29.564814
5044,33.64018
5045,29.983479
5046,29.974043
5047,35.072563
5048,37.269413
5049,36.336647
5050,44.251617
5051,41.50482
5052,24.252804
5053,12.68452
5054,31.267122
5055,27.254362
5056,33.759544
5057,34.09447
5058,39.689793
5059,33.755993
5060,40.066174
5061,58.084396
5062,48.0137
5063,46.545105
5064,4.008402
5065,4.6128716
5066,4.4062414
5067,7.7469554
5068,5.945712
5069,10.762067
5070,16.36875
5071,15.808909
5072,20.197702
5073,29.030182
5074,28.15882
5075,24.278471
5076,5.7258143
5077,48.97986
5078,46.40353
5079,39.767082
5080,44.476513
5081,43.06703
5082,45.700977
5083,43.057404
5084,39.938755
5085,6.8355436
5086,10.732277
5087,13.315981
5088,17.99849
5089,14.893628
5090,19.504538
5091,9.586378
5092,29.495577
5093,29.539019
5094,39.244762
5095,36.29805
5096,43.515804
5097,53.41236
5098,41.28281
5099,46.581684
5100,41.777996
5101,33.156284
5102,46.620056
5103,48.73498
5104,37.357803
5105,48.28261
5106,49.37773
5107,45.283825
5108,59.444675
5109,37.31846
5110,36.372696
5111,40.718967
5112,33.97088
5113,38.762917
5114,31.766777
5115,42.458946
5116,32.61288
5117,51.055595
5118,49.674194
5119,48.78107
5120,5.1442027
5121,8.70132
5122,9.462067
5123,8.419124
5124,11.713241
5125,14.454953
5126,53.95934
5127,47.05188
5128,39.502983
5129,39.004833
5130,41.474583
5131,44.86735
5132,53.344425
5133,53.467365
5134,51.45386
5135,57.84587
5136,52.815876
5137,54.11336
5138,20.804914
5139,19.509956
5140,20.721426
5141,34.981346
5142,32.86299
5143,24.181149
5144,37.583286
5145,30.80006
5146,30.55243
5147,30.027548
5148,30.023745
5149,37.27968
5150,44.187206
5151,39.54676
5152,47.450253
5153,47.31863
5154,55.491123
5155,37.08648
5156,46.37229
5157,37.54851
5158,41.974213
5159,33.06559
5160,51.032017
5161,58.246197
5162,52.15868
5163,25.250896
5164,15.904318
5165,18.501297
5166,44.861885
5167,32.644093
5168,28.07965
5169,34.075043
5170,53.818882
5171,49.58598
5172,43.113934
5173,40.118145
5174,54.229805
5175,9.101051
5176,16.080317
5177,22.686893
5178,19.61553
5179,38.07789
5180,43.8514
5181,43.245144
5182,41.62157
5183,48.20422
5184,47.38401
5185,32.13237
5186,39.799404
5187,47.71205
5188,56.27025
5189,56.15657
5190,59.026978
5191,57.979702
5192,67.91727
5193,63.113926
5194,61.76896
5195,62.97241
5196,13.872339
5197,10.859388
5198,7.6593504
5199,9.500648
5200,13.640933
5201,38.827553
5202,22.885345
5203,37.88551
5204,32.40306
5205,35.210846
5206,38.72875
5207,57.841137
5208,55.277805
5209,27.724623
5210,31.38881
5211,22.656647
5212,24.420485
5213,33.868896
5214,22.74215
5215,33.266212
5216,33.778984
5217,42.184658
5218,40.06579
5219,51.079063
5220,42.992714
5221,44.404026
5222,46.291233
5223,53.806534
5224,44.297832
5225,3.6944308
5226,4.1339703
5227,5.1576924
5228,8.671261
5229,14.245261
5230,32.74445
5231,28.850262
5232,42.505665
5233,40.12394
5234,38.557846
5235,45.11621
5236,39.18896
5237,40.386635
5238,17.940584
5239,32.613
5240,40.33935
5241,46.494102
5242,24.568268
5243,17.42831
5244,38.26997
5245,37.4096
5246,37.801144
5247,39.3626
5248,37.48537
5249,44.211563
5250,14.771743
5251,8.24053
5252,18.487604
5253,11.269839
5254,15.498608
5255,15.82926
5256,15.846558
5257,34.759266
5258,41.319786
5259,33.9915
5260,31.90382
5261,34.595333
5262,14.084565
5263,24.358717
5264,31.476572
5265,44.29721
5266,38.337452
5267,34.221287
5268,38.238644
5269,36.30072
5270,42.750793
5271,49.072292
5272,32.921383
5273,20.483246
5274,31.940792
5275,31.076635
5276,32.360806
5277,32.86865
5278,28.873713
5279,35.910194
5280,39.018967
5281,38.326412
5282,43.954857
5283,61.258026
5284,40.218094
5285,54.959106
5286,48.790585
5287,58.735825
5288,55.45765
5289,47.020813
5290,59.468655
5291,51.00839
5292,55.542435
5293,58.8261
5294,65.595116
5295,66.42218
5296,4.5033526
5297,28.242521
5298,29.516338
5299,30.169916
5300,31.053844
5301,18.534945
5302,32.277035
5303,32.56611
5304,31.186768
5305,34.73649
5306,39.24008
5307,35.26165
5308,52.778133
5309,31.924427
5310,48.95522
5311,37.011326
5312,55.091908
5313,29.318645
5314,50.7828
5315,56.574596
5316,50.680668
5317,17.120644
5318,28.198715
5319,12.578625
5320,30.145695
5321,54.043377
5322,50.057354
5323,55.352894
5324,46.064907
5325,47.636665
5326,51.64092
5327,47.52284
5328,48.84226
5329,48.561462
5330,61.796246
5331,64.47269
5332,65.63697
5333,37.11691
5334,39.598083
5335,41.095028
5336,41.713673
5337,45.223213
5338,53.228313
5339,45.270203
5340,55.95351
5341,51.74692
5342,56.252907
5343,50.453217
5344,61.124527
5345,37.450645
5346,41.071968
5347,39.689503
5348,40.686676
5349,54.26974
5350,55.24232
5351,44.28823
5352,50.72767
5353,56.899017
5354,57.380936
5355,53.24943
5356,59.699013
5357,10.617982
5358,31.822855
5359,27.898283
5360,33.814255
5361,88.659134
5362,89.1258
5363,85.80899
5364,86.20267
5365,71.37466
5366,89.688446
5367,85.45462
5368,101.07659
5369,88.96662
5370,90.13577
5371,91.6744
5372,81.11227
5373,32.59457
5374,32.573135
5375,46.930252
5376,57.08478
5377,53.80972
5378,59.192764
5379,45.23004
5380,53.498787
5381,53.458748
5382,58.95868
5383,63.38463
5384,62.011177
5385,20.366451
5386,14.465386
5387,30.457882
5388,33.802452
5389,34.191383
5390,25.081078
5391,15.637909
5392,20.11724
5393,20.916132
5394,32.708717
5395,40.230453
5396,44.921272
5397,37.404915
5398,39.64667
5399,31.663078
5400,54.854645
5401,39.67522
5402,22.664862
5403,36.164845
5404,28.15327
5405,52.706963
5406,31.29521
5407,9.302064
5408,17.507378
5409,22.643812
5410,49.36163
5411,22.411728
5412,34.235283
5413,28.405554
5414,50.237656
5415,31.08076
5416,36.772717
5417,32.423454
5418,44.868683
5419,32.15941
5420,44.154297
5421,41.50457
5422,13.764075
5423,31.818693
5424,27.081787
5425,35.018463
5426,31.50623
5427,32.20247
5428,19.574762
5429,14.583836
5430,16.899126
5431,32.492855
5432,27.450743
5433,17.389906
5434,34.80146
5435,37.502907
5436,23.20114
5437,20.32348
5438,19.701801
5439,23.009104
5440,31.866608
5441,31.212996
5442,29.363026
5443,46.735157
5444,41.002415
5445,39.60901
5446,42.27833
5447,39.923244
5448,22.517626
5449,28.95676
5450,24.431332
5451,38.150208
5452,29.843065
5453,32.467644
5454,31.880573
5455,32.2177
5456,34.5978
5457,35.917267
5458,33.37844
5459,37.58365
5460,23.004303
5461,33.177696
5462,32.691723
5463,39.460617
5464,42.518906
5465,32.41883
5466,43.87513
5467,51.097305
5468,54.337803
5469,57.190815
5470,55.819138
5471,31.844727
5472,38.792305
5473,40.60794
5474,44.15325
5475,40.337643
5476,48.08597
5477,53.770824
5478,49.499207
5479,56.069416
5480,56.774834
5481,44.157726
5482,52.2149
5483,54.272766
5484,62.023186
5485,63.088036
5486,69.91473
